986
1740
369
1671
1681
1603
1048
1761
1725
1272
1342
1563
1295
1550
1379
1492
1542
1701
749
1407
1446
1468
1503
1709
623
929
1598
1251
1466
1566
1266
1425
1501
1621
1504
1557
1491
1378
1534
1258
1677
1556
1544
1441
1170
733
1078
775
1164
583
928
1441
1398
1416
1502
1521
1729
1425
1710
1181
1469
1936
1297
1424
1469
1658
1563
1471
1352
1581
286
1302
1663
1091
379
1879
1882
1390
1629
1183
747
1013
1839
1300
1288
1922
1358
1232
988
2059
1033
1490
1029
1313
1702
1645
1310
1219
1201
367
1777
1360
1504
1650
852
1036
1401
