1418
1477
1311
1609
286
675
1526
1391
967
1300
1185
1418
268
3
1474
1372
1695
401
663
772
201
10
238
428
201
140
242
503
1961
435
347
889
282
414
218
518
208
649
294
230
61
452
237
883
224
183
92
255
1485
400
570
550
841
205
216
212
1138
1247
319
106
615
726
800
99
246
390
163
29
55
447
745
155
215
205
865
400
204
1488
1835
1403
556
1614
706
420
198
782
119
452
227
382
23
65
525
424
144
140
269
413
521
271
834
361
264
837
232
183
327
1351
1749
782
804
234
664
1045
77
58
1157
7
12
682
839
1150
25
12
473
13
290
1258
1381
337
856
52
996
206
30
951
78
14
4
5
45
8
241
38
1161
203
702
923
1061
1096
213
343
86
248
206
344
1663
411
1102
49
17
93
109
1555
290
382
1162
203
1308
1260
550
6
1150
569
882
2190
1255
158
201
273
452
1163
204
1933
722
737
430
768
1856
922
336
1113
1007
388
431
157
59
1174
174
60
1184
1277
265
872
142
59
688
1268
1617
755
400
731
1416
765
930
1429
1448
493
1354
573
346
216
371
1493
1024
167
1019
324
594
1527
580
1602
1606
116
1429
4
376
41
316
193
1462
228
1287
1465
744
1679
971
1546
1090
1215
1348
569
1369
2
886
1264
